"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","1001766","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001769","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1001773","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"11;7"
"TDP2018","1001774","PAC 2 - CRECHE/PRÉ-ESCOLA CENTRO",NA,"11"
"TDP2018","1001776","CMEI CASA AMARELA - Recife - PE",NA,"11"
"TDP2018","1001781","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Colônia Leopoldina - AL",NA,"11;7"
"TDP2018","1001784","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001785","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Estrela de Alagoas - AL",NA,"11"
"TDP2018","1001786","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Alto Alegre dos Parecis - RO",NA,"11;7"
"TDP2018","1001787","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Feira Grande - AL",NA,"11"
"TDP2018","1001791","CRECHE PRÓ-INFÂNCIA ",NA,"9"
"TDP2018","1001792","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001794","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001800","Centro Municipal de Educação Infantil Parque São João - Anápolis - GO",NA,"11"
"TDP2018","1001801","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Portão - RS",NA,"9"
"TDP2018","1001803","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1001809","PAC 2 - CRECHE/PRÉ-ESCOLA  Condomínio Jardim do Trevo",NA,"11"
"TDP2018","1001812","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002 - Ribeirão Preto - SP",NA,"11"
"TDP2018","1001813","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Ribeirão Preto - SP",NA,"11"
"TDP2018","1001814","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1001848","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"7"
"TDP2018","1001849","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001850","CRECHE DA CERÂMICA",NA,"9;7"
"TDP2018","1001851","CENTRO DE EDUCAÇÃO INFANTIL JAIRO BORNELLI",NA,"7"
"TDP2018","1001852","PROINFANCIA AUGUSTA RIBEIRO DRUMOND AMORIM",NA,"11"
"TDP2018","1001853","Centro Municipal de Ativ. Educucacional II- CEMAE  II",NA,"7"
"TDP2018","1001861","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Santo Ângelo - RS",NA,"7"
"TDP2018","1001863","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Cocal - PI",NA,"9;7"
"TDP2018","1001864","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Tramandaí - RS",NA,"9;7"
"TDP2018","1001872","Creche Monte Santo",NA,"11"
"TDP2018","1001878","CRECHE GSP LIFE ",NA,"11;7"
"TDP2018","1001880","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001883","São Cristovão - Teófilo Otoni - MG",NA,"11;7"
"TDP2018","1001885","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Meron Matchula",NA,"7"
"TDP2018","1001886","CRECHE TURIGUARA - Cotia - SP",NA,"11;7"
"TDP2018","1001887","CRECHE JD. MARIA TEREZA - Cotia - SP",NA,"11"
"TDP2018","1001892","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Alagoa Grande - PB",NA,"11"
"TDP2018","1001893","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001894","Creche 007 - Valo Velho",NA,"7"
"TDP2018","1001895","CRECHE 002 - HIKARI KURACHI",NA,"7"
"TDP2018","1001897","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1001898","Vitapolis - Itapevi - SP",NA,"11;7"
"TDP2018","1001903","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001910","PAC 2 - CRECHE/PRÉ-ESCOLA  010",NA,"11"
"TDP2018","1001918","PAC2 - CRECHE/PRÉ-ESCOLA - PARQUE MAIRA - Pinheiral - RJ",NA,"9;7"
"TDP2018","1001919","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Rio das Ostras - RJ",NA,"11;7"
"TDP2018","1001923","Creche do Bairro Planalto",NA,"11"
"TDP2018","1001924","Creche do Distrito de Nova Dimensão",NA,"11"
"TDP2018","1001925","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001932","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001933","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Olho dÁgua das Flores - AL",NA,"11"
"TDP2018","1001937","Creche dos Bairros Ouro Verde e Primavera - Barra do Choça - BA",NA,"9"
"TDP2018","1001938","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1001939","Colônia - Eunápolis - BA",NA,"9;7"
"TDP2018","1001940","Creche de Guaratinga - Guaratinga - BA",NA,"9"
"TDP2018","1001947","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"11;7"
"TDP2018","1001948","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001949","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1001950","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1001967","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11;7"
"TDP2018","1001970","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1001971","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001972","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001973","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001974","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Alto Araguaia - MT",NA,"9;7"
"TDP2018","1001975","Escola infantil do Flamboyan",NA,"9"
"TDP2018","1001976","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","1001977","JARDIM COLORADO - Campo Grande - MS",NA,"9"
"TDP2018","1001978","BOSQUE SANTA MÔNICA - Campo Grande - MS",NA,"11;7"
"TDP2018","1001979","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Campo Grande - MS",NA,"9;7"
"TDP2018","1001980","JARDIM NASHVILLE - Campo Grande - MS",NA,"9;7"
"TDP2018","1001981","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1001987","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Barra - BA",NA,"9;7"
"TDP2018","1001989","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Canindé de São Francisco - SE",NA,"11;7"
"TDP2018","1001993","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Buritirama - BA",NA,"7"
"TDP2018","1001996","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1001997","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1001999","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","1002000","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1002001","Jardim das Aroeiras",NA,"7"
"TDP2018","1002002","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1002007","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Castro Alves - BA",NA,"9"
"TDP2018","1002008","Lote Urbano nº01 da quadra nº65, situado no Loteamento Residencial Rota do Sol",NA,"8"
"TDP2018","1002009","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9"
"TDP2018","1002013","CRECHE Loteamento Jardim N S das Neves",NA,"11"
"TDP2018","1002014","CRECHE TIPO B BAIRRO PROJETO - Formosa do Rio Preto - BA",NA,"7"
"TDP2018","1002017","BAIRRO DO ALTO-PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1002019","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1002020","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1002022","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Planalto - BA",NA,"9;7"
"TDP2018","1002024","Escola de Educação Infantil",NA,"9"
"TDP2018","1002026","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004",NA,"11"
"TDP2018","1002027","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"11"
"TDP2018","1002357","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  006 - Uberlândia - MG",NA,"11"
"TDP2018","1002358","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  005 - Uberlândia - MG",NA,"11"
"TDP2018","1002359","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004 - Uberlândia - MG",NA,"11"
"TDP2018","1002360","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Uberlândia - MG",NA,"11"
"TDP2018","1002361","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  003 - Uberlândia - MG",NA,"11"
"TDP2018","1002362","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002 - Uberlândia - MG",NA,"11"
"TDP2018","1002363","PAC 2 - CRECHE/PRÉ-ESCOLA  006 - Uberlândia - MG",NA,"11"
"TDP2018","1002364","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Uberlândia - MG",NA,"11"
"TDP2018","1002365","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Uberlândia - MG",NA,"11"
"TDP2018","1002368","CRECHE JOÃO PAULO II - João Pessoa - PB",NA,"11;7"
"TDP2018","1002370","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"11;7"
"TDP2018","1002371","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1002373","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002379","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Limoeiro de Anadia - AL",NA,"7"
"TDP2018","1002382","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Viçosa - AL",NA,"11;7"
"TDP2018","1002385","Terreno Público - creche escolar - Sede - Cristópolis - BA",NA,"9"
"TDP2018","1002386","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1002392","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Neópolis - SE",NA,"11;7"
"TDP2018","1002394","Rua Sergio Cardoso",NA,"7"
"TDP2018","1002396","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002402","CRECHE MUNICIPAL TERRA NOVA - Terra Nova - BA",NA,"9"
"TDP2018","1002403","CRECHE 004 - CIDADE STA JULIA",NA,"7"
"TDP2018","1002404","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002406","LOTE LACERDINA",NA,"11;7"
"TDP2018","1002412","Centro de Educação Infantil Municipal",NA,"11;7"
"TDP2018","1002417","PAC 2 Proinfäncia B",NA,"9"
"TDP2018","1002515","EMENDA PARLAMENTAR 26780007 ENSINO MÉDIO - Belém - PA",NA,"11"
"TDP2018","1002516","EMENDA PARLAMENTAR 26780007 4 SALAS URB - Belém - PA",NA,"11"
"TDP2018","1002518","EMENDA PARLAMENTAR 26780007 2 SALAS RURAL - Belém - PA",NA,"11"
"TDP2018","1002611","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1002612","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Patos - PB",NA,"9;7"
"TDP2018","1002614","SANTA TEREZA  - São José dos Pinhais - PR",NA,"11"
"TDP2018","1002615","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1002616","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - São Miguel do Guaporé - RO",NA,"11"
"TDP2018","1002617","Escola Infantil - Santo Antônio das Missões - RS",NA,"11"
"TDP2018","1002695","PROINFÂNCIA - RUA TREZENTOS E TREZE - JANGURUSSU - Fortaleza - CE",NA,"7"
"TDP2018","1002696","PROINFÂNCIA - RUA VERDE QUARENTA E QUATRO - JANGURUSSU - Fortaleza - CE",NA,"11;7"
"TDP2018","1002697","PROINFANCIA TIPO C - BAIRRO CAJAZEIRAS - Fortaleza - CE",NA,"11"
"TDP2018","1002787","CMEI JARDIM DAS OLIVEIRAS - Divinópolis - MG",NA,"11"
"TDP2018","1002789","Escola Municipal de Educação Infantil Padre Gildo - Carazinho - RS",NA,"9"
"TDP2018","1002793","Creche Municipal de Ibitiara",NA,"7"
"TDP2018","1002797","PAC 2 - CRECHE/PRÉ-ESCOLA  004 - São José dos Pinhais - PR",NA,"11"
"TDP2018","1002807","CURVA GRANDE - Santa Helena - MA",NA,"9;7"
"TDP2018","1002809","CRAVO - Santa Helena - MA",NA,"9;7"
"TDP2018","1002816","Caminho Velho - São João dos Patos - MA",NA,"7"
"TDP2018","1002819","Apinajé - São João do Araguaia - PA",NA,"9;7"
"TDP2018","1002821","LOTEAMENTO ALTO DOS LEITES - Cândido Mendes - MA",NA,"9;7"
"TDP2018","1002826","CRUZEIRO ST BÁRBARA - São Luís - MA",NA,"9;7"
"TDP2018","1002828","Pov. Patrimonio - Governador Eugênio Barros - MA",NA,"9"
"TDP2018","1002831","VILA CRUZADO - São Luís - MA",NA,"11"
"TDP2018","1002835","ESCOLA RURAL 4 SALAS - POVOADO JATOBA - Itaipava do Grajaú - MA",NA,"7"
"TDP2018","1002838","POVOADO JACAREZINHO - Jenipapo dos Vieiras - MA",NA,"7"
"TDP2018","1002848","Canavieira de Cima - Porto de Pedras - AL",NA,"11;7"
"TDP2018","1002852","Pov Bom galho - Pirapemas - MA",NA,"7"
"TDP2018","1002857","E.M. POVOADO MILITOA - São Roberto - MA",NA,"7"
"TDP2018","1002868","NOVA ESCOLA ARRAIAL SÃO JOÃO - Tracuateua - PA",NA,"7"
"TDP2018","1002875","Escola M.E.F. Santa Ana - Gado Bravo - PB",NA,"7"
"TDP2018","1002876","E. M. ASSEN. Rompe Gibão - Coronel João Sá - BA",NA,"9;7"
"TDP2018","1002877","E. M. POV. QUEIMADA DO MILHO",NA,"9;7"
"TDP2018","1002881","Escola do Ensino fundamental - Lago Verde - MA",NA,"9;7"
"TDP2018","1002884","Piquizeiro",NA,"7"
"TDP2018","1002887","São Bento - Lagoa do Mato - MA",NA,"7"
"TDP2018","1002892","Engenho Cavalcante - Buenos Aires - PE",NA,"11;7"
"TDP2018","1002897","SERRA VELHA - Fátima - BA",NA,"7"
"TDP2018","1002900","Escola Manoel Gonçalves de Moraes - Itaquitinga - PE",NA,"9;7"
"TDP2018","1002904","JARDIM SAVÓIA - Ilhéus - BA",NA,"9"
"TDP2018","1002909","POV. BACABAL - Palmeirândia - MA",NA,"7"
"TDP2018","1002912","ESCOLA DE PALMIRA - Itaju do Colônia - BA",NA,"7"
"TDP2018","1002914","Terreno Público da Pref de Jeremoabo - Jeremoabo - BA",NA,"9;7"
"TDP2018","1002918","NOVA ESCOLA MODERNA DONA CAROLINA - Jurema - PI",NA,"9;7"
"TDP2018","1002920","Comunidade Remanecente Tomé Nunes - Malhada - BA",NA,"7"
"TDP2018","1002923","ESCOLA MUNICIPAL HERMINIA LOPES - Itambacuri - MG",NA,"7"
"TDP2018","1002927","Escola Municipal de Beira do Rio - Morro do Chapéu - BA",NA,"7"
"TDP2018","1002929","UNIDADE ESCOLAR MUNICIPAL DO POVOADO AROEIRA - Monsenhor Hipólito - PI",NA,"9;7"
"TDP2018","1002930","CANELA DA EMA - Gavião - BA",NA,"7"
"TDP2018","1002932","Casa Nova - Patis - MG",NA,"9"
"TDP2018","1002935","POVOADO DE BARRIGUDA - 02 SALAS DE AULA - Mucugê - BA",NA,"8"
"TDP2018","1002938","COMUNIDADE SALINAS - São Francisco do Piauí - PI",NA,"9"
"TDP2018","1002944","E.M. POV. RIACHÃO - Pedro Alexandre - BA",NA,"11;7"
"TDP2018","1002946","POV. ÁGUAS BELAS - Pedro Alexandre - BA",NA,"9"
"TDP2018","1002947","E.M. POV. PEDRA BRANCA - Pedro Alexandre - BA",NA,"9"
"TDP2018","1002957","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"11;7"
"TDP2018","1002959","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"11;7"
"TDP2018","1002961","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"11;7"
"TDP2018","1002962","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"11;7"
"TDP2018","1002964","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL - Boa Vista - RR",NA,"9;7"
"TDP2018","1002984","EMEIF JOSÉ DO PATROCÍNIO SUBSTITUIÇÃO",NA,"7"
"TDP2018","1002986","BONDÉ - Camocim de São Félix - PE",NA,"9"
"TDP2018","1002999","ESCOLA DA PAINEIRA - Pilar do Sul - SP",NA,"11"
"TDP2018","1003001","Escola Enalco - Ipixuna do Pará - PA",NA,"9;7"
"TDP2018","1003023","Escola de Ensino Fundamental e Infantil Magalhaes Barata - Ponta de Pedras - PA",NA,"9;7"
"TDP2018","1003024","Terreno Boa Vista - Quatipuru - PA",NA,"9;7"
"TDP2018","1003025","Escola Deus é Por Nós - Santa Cruz do Arari - PA",NA,"9"
"TDP2018","1003029","Boa Vista do Angical - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1003030","Baixão do Moacir - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1003031","Cantinho (Aniceto de Castro) - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1003032","Terra Santa - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1003035","Povoado São Félix - Governador Luiz Rocha - MA",NA,"7"
"TDP2018","1003037","Povoado Caracol - Governador Luiz Rocha - MA",NA,"7"
"TDP2018","1003042","NOVA  BRASILIA - Matinha - MA",NA,"7"
"TDP2018","1003043","SANTANINHA - Matinha - MA",NA,"7"
"TDP2018","1003044","MONTE CRISTO - Matinha - MA",NA,"9;7"
"TDP2018","1003071","BAIRRO BELA VISTA - Regeneração - PI",NA,"9;7"
"TDP2018","1003072","RUA ULISSES PEREIRA - São Félix do Piauí - PI",NA,"9;7"
"TDP2018","1003114","Escola Centro",NA,"7"
"TDP2018","1003128","ESCOLA NOVA MUCUGÊ - Mucugê - BA",NA,"9"
"TDP2018","1003147","Lote - São Luíz do Norte - GO",NA,"7"
"TDP2018","1003148","Escola Manoel Garcia de Paiva - Belterra - PA",NA,"9;7"
"TDP2018","1003150","EMEF MARECHAL RONDOM - Medicilândia - PA",NA,"9"
"TDP2018","1003155","TRIZIDELA - Afonso Cunha - MA",NA,"9"
"TDP2018","1003676","Escola Proinfância Bairro São João",NA,"7"
"TDP2018","1003682","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"11"
"TDP2018","1003683","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"11"
"TDP2018","1003687","Bairro Belvedere",NA,"11;7"
"TDP2018","1003708","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"9;7"
"TDP2018","1003711","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1003713","006 EMEI Ruth Rocha",NA,"11"
"TDP2018","1003770","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"8"
"TDP2018","1003772","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"11;7"
"TDP2018","1003775","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - ESTANCIA BIQUINI",NA,"11;7"
"TDP2018","1003786","BAIRRO CENTRO-PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1003789","PAC 2 - CRECHE/PRÉ-ESCOLA AVENIDA FRANCISCO DIAS - Gonçalves Dias - MA",NA,"7"
"TDP2018","1003790","CRECHE PROINFÂNCIA T- 1 - AVIAÇÃO",NA,"11;7"
"TDP2018","1003793","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1003794","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1003795","Centro de Educação Infantil",NA,"7"
"TDP2018","1003800","Creche das Cavalhadas",NA,"7"
"TDP2018","1003805","CMEI ALTOS PARQUE",NA,"11"
"TDP2018","1003811","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1003812","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1003817","015 EMEI Elvira Souza Lima/ Pradinho 2",NA,"11;7"
"TDP2018","1003818","013 EMEI Vinícius de Moraes/ Porto Verde",NA,"11;7"
"TDP2018","1003823","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"11;7"
"TDP2018","1003824","Creche do Conjunto Jorge Alberto - Nossa Senhora das Dores - SE",NA,"9"
"TDP2018","1003825","CRECHE 001 AV NOVE DE JULHO",NA,"11;7"
"TDP2018","1003832","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  003",NA,"7"
"TDP2018","1003833","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004",NA,"7"
"TDP2018","1003889","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9;7"
"TDP2018","1003891","CRECHE VILA NOVA REPÚBLICA",NA,"11"
"TDP2018","1003896","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Miguel Arcanjo - SP",NA,"9;7"
"TDP2018","1004072","EMENDA PARLAMENTAR 28560003 - CRECHE RIBEIRÃO AREIA",NA,"9"
"TDP2018","1004075","EMENDA PARLAMENTAR 34080002 - CRECHE  COROACI",NA,"11"
"TDP2018","1004078","EMENDA PARLAMENTAR 26970007 - POVOADO VERONA - Bom Jesus das Selvas - MA",NA,"11"
"TDP2018","1004079","EMENDA PARLAMENTAR 90220005 - Belford Roxo - RJ",NA,"11"
"TDP2018","1004081","EMENDA PARLAMENTAR  27680005 - Uberlândia - MG",NA,"11"
"TDP2018","1004082","EMENDA PARLAMENTAR 27560002 - Sitio Estiva - Araújos - MG",NA,"11"
"TDP2018","1004093","EMENDA PARLAMENTAR 27890003 - Cachoeiras de Macacu - RJ",NA,"11"
"TDP2018","1004102","CRECHE AVENIDA 2",NA,"11"
"TDP2018","1004103","CRECHE RUA 54",NA,"11"
"TDP2018","1004104","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1004110","PROINFANCIA CAMPO ARIÃO",NA,"11"
"TDP2018","1004114","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1004216","EMENDA PARLAMENTAR 32650008 - FUNDAMENTAL - Santo Antônio do Descoberto - GO",NA,"11;8"
"TDP2018","1004217","EMENDA PARLAMENTAR 32650008 - Santo Antônio do Descoberto - GO",NA,"11"
"TDP2018","1004218","EMENDA PARLAMENTAR 13030001",NA,"11"
"TDP2018","1004232","Terreno: Lote Remanescente Rua: Marechal Deodoro X Rua Osvaldo Cruz",NA,"9"
"TDP2018","1004234","Julio Biasi - Capão do Cipó - RS",NA,"7"
"TDP2018","1004248","Encantado de Cima - Bernardo do Mearim - MA",NA,"7"
"TDP2018","1004249","POVOADO COCAL - Pirapemas - MA",NA,"7"
"TDP2018","1004250","POVOADO CORANTE - Pirapemas - MA",NA,"7"
"TDP2018","1004251","Escola Municipal Indígena Santa Terezinha - Nova Nazaré - MT",NA,"9;7"
"TDP2018","1004252","Escola Municipal Indigena Lagoa Grande - Nova Nazaré - MT",NA,"9;7"
"TDP2018","1004254","EMEF MOURA CARVALHO - Cachoeira do Arari - PA",NA,"8"
"TDP2018","1004266","EMENDA PARLAMENTAR 26950003 - Pedreiras - MA",NA,"11;8"
"TDP2018","1004267","EMENDA PARLAMENTAR 26950003 - Santa Rita - MA",NA,"8"
"TDP2018","1004268","PAC 2 - CRECHE/PRÉ-ESCOLA  033 - Brasília - DF",NA,"11"
"TDP2018","1004269","PAC 2 - CRECHE/PRÉ-ESCOLA  103",NA,"11"
"TDP2018","1004271","PAC 2 - CRECHE/PRÉ-ESCOLA  102",NA,"11"
"TDP2018","1004272","PAC 2 - CRECHE/PRÉ-ESCOLA  086",NA,"11"
"TDP2018","1004273","PAC 2 - CRECHE/PRÉ-ESCOLA  042 - Brasília - DF",NA,"11"
"TDP2018","1004274","PAC 2 - CRECHE/PRÉ-ESCOLA  077 - Brasília - DF",NA,"11;7"
"TDP2018","1004275","PAC 2 - CRECHE/PRÉ-ESCOLA  084 - Brasília - DF",NA,"11"
"TDP2018","1004276","PAC 2 - CRECHE/PRÉ-ESCOLA  081",NA,"11"
"TDP2018","1004277","PAC 2 - CRECHE/PRÉ-ESCOLA  109",NA,"11"
"TDP2018","1004278","PAC 2 - CRECHE/PRÉ-ESCOLA  104 - Brasília - DF",NA,"11"
"TDP2018","1004279","PAC 2 - CRECHE/PRÉ-ESCOLA  043 - Brasília - DF",NA,"11"
"TDP2018","1004280","PAC 2 - CRECHE/PRÉ-ESCOLA  076 - Brasília - DF",NA,"11"
"TDP2018","1004281","PAC 2 - CRECHE/PRÉ-ESCOLA  098 - Brasília - DF",NA,"11"
"TDP2018","1004292","007 EMEI Ana Maria Machado/ Umbu fase 3",NA,"11;7"
"TDP2018","1004293","012 EMEI Cora Coralina/ CSU",NA,"11;7"
"TDP2018","1004294","009 EMEI Candido Portinari /CSU - Alvorada - RS",NA,"11;7"
"TDP2018","1004295","008 EMEI Tarcila do Amaral/ Centro Florestan",NA,"11;7"
"TDP2018","1004298","EMENDA PARLAMENTAR 27890003",NA,"11"
"TDP2018","1004313","EMENDA PARLAMENTAR 28650007 - Veranópolis - RS",NA,"8"
"TDP2018","1004314","Escola Indigena Luzia Correa das Neves - Autazes - AM",NA,"9"
"TDP2018","1004318","ESCOLA INFANTIL NOSSA SENHORA DA PIEDADE",NA,"9"
"TDP2018","1004319","Sitio Quissamã - Quissamã - RJ",NA,"7"
"TDP2018","1004321","PAC 2 - CRECHE/PRÉ-ESCOLA  005",NA,"11;7"
"TDP2018","1004325","CRECHE RUA 26",NA,"11"
"TDP2018","1004327","PROJETO 2 CONVENCIONAL",NA,"7"
"TDP2018","1004340","Creche Água Branca - Vitória de Santo Antão - PE",NA,"11;7"
"TDP2018","1004343","Emenda Parlamentar 27340008 Prefeitura Municipal de Gararu - Gararu - SE",NA,"11;8"
"TDP2018","1004402","Escola de Ensino Fundamental em Tempo Integral - Niterói - RJ",NA,"11"
"TDP2018","1004498","Bom Lugar - Nova Iorque - MA",NA,"9;7"
"TDP2018","1004506","Nazaré - São Domingos do Araguaia - PA",NA,"9;7"
"TDP2018","1004507","Vila Nova - São João da Ponta - PA",NA,"9;7"
"TDP2018","1004643","LOTEAMENTO JARDIM AMÉRICA - Capão do Leão - RS",NA,"9;7"
"TDP2018","1004646","Proinfancia Altamira do Paraná - Altamira do Paraná - PR",NA,"11"
"TDP2018","1004647","CMEI MONZA",NA,"11"
"TDP2018","1004648","CMEI EUCALIPTOS",NA,"11;7"
"TDP2018","1004649","CMEI JD. PARANÁ",NA,"11;7"
